,alternative_names,reference_mass_ratio,reference_dimensionless_spin1,reference_dimensionless_spin2,remnant_mass,keyword1,keyword2,keyword3,reference_dimensionless_spin1_1,reference_dimensionless_spin1_2,reference_dimensionless_spin1_3,reference_dimensionless_spin2_1,reference_dimensionless_spin2_2,reference_dimensionless_spin2_3,precessing,notspinning,s1,s2,eta
10,SXS:BBH:0011,1.5006696578353051,"[0.248056705263, 0.0256132806015, 0.43277273947399997]","[2.33360077819e-08, 8.62830188581e-10, 2.34239723684e-07]",0.9458870720579999,Precessing-Spins,ManyMergers-QuasiCircular,,0.248056705263,0.0256132806015,0.43277273947399997,2.33360077819e-08,8.62830188581e-10,2.34239723684e-07,1,0,0.4994801429495838,2.3540085362353277e-07,0.23997856521382813
11,SXS:BBH:0012,1.5006803526474881,"[4.24393524061e-12, -5.50860112406e-12, -0.499515]","[-3.97938596615e-10, -1.34815727819e-09, 2.9715585112699997e-07]",0.962622285899,Aligned-Spins,ManyMergers-QuasiCircular,,4.24393524061e-12,-5.50860112406e-12,-0.499515,-3.97938596615e-10,-1.34815727819e-09,2.9715585112699997e-07,0,0,0.499515,2.971591757664319e-07,0.2399782227952549
12,SXS:BBH:0013,1.500679601506878,"[-5.1383889173e-13, -1.6739469661699999e-12, 0.499524000001]","[1.34855433834e-10, -5.30905504886e-10, 2.3504165714199996e-07]",0.944600272751,Aligned-Spins,ManyMergers-QuasiCircular,,-5.1383889173e-13,-1.6739469661699999e-12,0.499524000001,1.34855433834e-10,-5.30905504886e-10,2.3504165714199996e-07,0,0,0.499524000001,2.3504229542510133e-07,0.23997824684481384
13,SXS:BBH:0014,1.500678597231957,"[4.85992469924e-13, -2.21288846617e-13, -0.499520000002]","[1.02333055263e-10, 5.10818960901e-11, 2.1691434624e-07]",0.962684511552,Aligned-Spins,ManyMergers-QuasiCircular,,4.85992469924e-13,-2.21288846617e-13,-0.499520000002,1.02333055263e-10,5.10818960901e-11,2.1691434624e-07,0,0,0.499520000002,2.169143763934076e-07,0.23997827899904925
14,SXS:BBH:0015,1.5006762199229762,"[0.487326892858, 0.109704265789, 0.00127246165413]","[5.7170986654e-09, 3.19934326315e-09, 1.44722947744e-07]",0.954807164156,Precessing-Spins,ManyMergers-QuasiCircular,,0.487326892858,0.109704265789,0.00127246165413,5.7170986654e-09,3.19934326315e-09,1.44722947744e-07,1,0,0.4995239189404221,1.4487115868307928e-07,0.23997835511411286
15,SXS:BBH:0016,1.5006757189201632,"[1.82501988722e-12, -4.3501023985e-12, -0.499523999999]","[-4.5467691804600005e-10, -8.222941003820001e-10, 1.3370309548899997e-07]",0.962682990649,Aligned-Spins,ManyMergers-QuasiCircular,,1.82501988722e-12,-4.3501023985e-12,-0.499523999999,-4.5467691804600005e-10,-8.222941003820001e-10,1.3370309548899997e-07,0,0,0.499523999999,1.3370639716194574e-07,0.23997837115486212
16,SXS:BBH:0017,1.5006147197721011,"[0.496640931956, 0.0509531127443, -0.00037404574285800004]","[1.2672830127800001e-08, 5.33270804888e-09, 2.50056684211e-07]",0.954712534693,Precessing-Spins,ManyMergers-QuasiCircular,,0.496640931956,0.0509531127443,-0.00037404574285800004,1.2672830127800001e-08,5.33270804888e-09,2.50056684211e-07,1,0,0.49924800941283215,2.504343900449426e-07,0.2399803241339902
17,SXS:BBH:0018,1.50067621532241,"[0.487323752256, 0.109718069173, 0.00127339228572]","[5.712420981200001e-09, 3.19658668045e-09, 1.44700819173e-07]",0.9548002632579999,Precessing-Spins,ManyMergers-QuasiCircular,,0.487323752256,0.109718069173,0.00127339228572,5.712420981200001e-09,3.19658668045e-09,1.44700819173e-07,1,0,0.49952388906220674,1.4484880734479428e-07,0.23997835526141056
18,SXS:BBH:0019,1.499964336821842,"[-5.704387417299999e-13, -1.05249429323e-12, -0.499517]","[-1.84754165413e-12, -5.773849539839999e-13, 0.499464999999]",0.959582080374,Aligned-Spins,ManyMergers-QuasiCircular,,-5.704387417299999e-13,-1.05249429323e-12,-0.499517,-1.84754165413e-12,-5.773849539839999e-13,0.499464999999,0,0,0.499517,0.499464999999,0.24000114120542054
19,SXS:BBH:0020,1.5000119378593562,"[0.000131240778615, -0.00039530463233, 0.499526684211]","[0.49420043421, 0.0710131617293, -0.000280940213045]",0.9449899643749999,Precessing-Spins,ManyMergers-QuasiCircular,,0.000131240778615,-0.00039530463233,0.499526684211,0.49420043421,0.0710131617293,-0.000280940213045,1,0,0.49952685786525075,0.4992764937782947,0.23999961798667646
20,SXS:BBH:0021,1.4998928904800222,"[0.496445092481, 0.0525974421429, -0.00032164827770700004]","[-0.00048266821315700003, 0.000815023198496, -0.499463692857]",0.95809318399,Precessing-Spins,ManyMergers-QuasiCircular,,0.496445092481,0.0525974421429,-0.00032164827770700004,-0.00048266821315700003,0.000815023198496,-0.499463692857,1,0,0.49922372161793244,0.49946459105102703,0.24000342735777305
21,SXS:BBH:0022,1.499903177061456,"[0.496820916916, 0.0494097687594, -0.00042153878007500004]","[0.000616900028948, -0.000757161000752, 0.499474574813]",0.949928425988,Precessing-Spins,ManyMergers-QuasiCircular,,0.496820916916,0.0494097687594,-0.00042153878007500004,0.000616900028948,-0.000757161000752,0.499474574813,1,0,0.4992719964398719,0.499475529673931,0.24000309821402355
22,SXS:BBH:0023,1.500893910889956,"[0.496795363158, 0.0509792605638, 0.000583649305262]","[0.07720668875930001, -0.489122233834, 0.00044567316954800004]",0.9535127956089999,Precessing-Spins,ManyMergers-QuasiCircular,,0.496795363158,0.0509792605638,0.000583649305262,0.07720668875930001,-0.489122233834,0.00044567316954800004,1,0,0.49940450389381996,0.495178383054543,0.23997138463430506
23,SXS:BBH:0024,1.500826651994723,"[0.496422089473, 0.0509287942106, -0.00132851617669]","[-0.0771630918042, 0.489043415788, 0.00210216821804]",0.955006523132,Precessing-Spins,ManyMergers-QuasiCircular,,0.496422089473,0.0509287942106,-0.00132851617669,-0.0771630918042,0.489043415788,0.00210216821804,1,0,0.499029455996053,0.4950979947178083,0.23997353839791583
24,SXS:BBH:0025,1.499966092117548,"[-1.12833387218e-12, -1.3722192406e-12, 0.499522999998]","[-2.02838933496e-13, -8.676222616560001e-13, -0.49945900000099996]",0.950372504154,Aligned-Spins,ManyMergers-QuasiCircular,,-1.12833387218e-12,-1.3722192406e-12,0.499522999998,-2.02838933496e-13,-8.676222616560001e-13,-0.49945900000099996,0,0,0.499522999998,0.49945900000099996,0.24000108503752116
25,SXS:BBH:0026,1.500004043246594,"[-0.00012742805473300002, 0.000396852931203, 0.49951799999999996]","[-0.494219340977, -0.0710192842482, -0.00028121695375900004]",0.94499312229,Precessing-Spins,ManyMergers-QuasiCircular,,-0.00012742805473300002,0.000396852931203,0.49951799999999996,-0.494219340977,-0.0710192842482,-0.00028121695375900004,1,0,0.4995181738977653,0.49929607930950337,0.23999987061589972
26,SXS:BBH:0027,1.49994844752741,"[0.496826990224, 0.051017121954900005, -2.6648897932e-05]","[-0.494438218045, -0.07061234097750001, 0.000240590531767]",0.954487777116,Precessing-Spins,ManyMergers-QuasiCircular,,0.496826990224,0.051017121954900005,-2.6648897932e-05,-0.494438218045,-0.07061234097750001,0.000240590531767,1,0,0.49943949148797145,0.49945501503703177,0.24000164964510276
27,SXS:BBH:0028,1.500917116893389,"[-0.00108548584586, 0.000577905034961, 0.499526649248]","[0.078290198534, -0.488995478572, 0.00108226539173]",0.943521620781,Precessing-Spins,ManyMergers-QuasiCircular,,-0.00108548584586,0.000577905034961,0.499526649248,0.078290198534,-0.488995478572,0.00108226539173,1,0,0.4995281629324671,0.49522429721160754,0.2399706415051294
28,SXS:BBH:0029,1.500035730360843,"[0.496389519549, 0.050892882481200004, -0.000659880718421]","[0.49363227030199996, 0.0703957591358, -0.00109969255977]",0.953643759562,Precessing-Spins,ManyMergers-QuasiCircular,,0.496389519549,0.050892882481200004,-0.000659880718421,0.49363227030199996,0.0703957591358,-0.00109969255977,1,0,0.49899206010506303,0.4986277073243507,0.2399988566121125
29,SXS:BBH:0030,2.999993377707023,"[5.982046695490001e-09, 3.57374208645e-09, 2.89245176314e-07]","[-2.8552418345900002e-09, 5.17844953009e-09, 5.034957830849999e-07]",0.9712129713059999,Non-Spinning,ManyMergers-QuasiCircular,,5.982046695490001e-09,3.57374208645e-09,2.89245176314e-07,-2.8552418345900002e-09,5.17844953009e-09,5.034957830849999e-07,0,1,2.893291007418445e-07,5.03530507844209e-07,0.18750020694682684
30,SXS:BBH:0031,3.001325546032963,"[4.79706070676e-12, 9.87284654511e-13, 0.49954699999999996]","[-5.85992387593e-10, 7.00524393984e-10, 4.5657526202899997e-07]",0.9606730276259999,Aligned-Spins,ManyMergers-QuasiCircular,,4.79706070676e-12,9.87284654511e-13,0.49954699999999996,-5.85992387593e-10,7.00524393984e-10,4.5657526202899997e-07,0,0,0.49954699999999996,4.565761754826404e-07,0.1874585835500328
31,SXS:BBH:0032,3.001245497780547,"[0.248013662031, 0.0374619789098, -0.431805882332]","[1.77564283459e-09, -6.22340593985e-09, 5.8639062218e-07]",0.976555147546,Precessing-Spins,ManyMergers-QuasiCircular,,0.248013662031,0.0374619789098,-0.431805882332,1.77564283459e-09,-6.22340593985e-09,5.8639062218e-07,1,0,0.49937009965994406,5.864263342224799e-07,0.1874610842539852
32,SXS:BBH:0033,3.001261770784372,"[0.248231084586, 0.029694786541400002, 0.43232813346]","[-9.71251562026e-10, -4.96484086088e-09, 5.02267949623e-07]",0.9621028447409999,Precessing-Spins,ManyMergers-QuasiCircular,,0.248231084586,0.029694786541400002,0.43232813346,-9.71251562026e-10,-4.96484086088e-09,5.02267949623e-07,1,0,0.4994077158830135,5.022934263882647e-07,0.18746057588199366
33,SXS:BBH:0034,3.001169584395902,"[0.49701169699299996, 0.0468807943233, 0.000593342511654]","[9.084945701460001e-10, -9.78396157891e-09, 5.87480189472e-07]",0.969969377287,Precessing-Spins,ManyMergers-QuasiCircular,,0.49701169699299996,0.0468807943233,0.000593342511654,9.084945701460001e-10,-9.78396157891e-09,5.87480189472e-07,1,0,0.49921817663180224,5.875623577873404e-07,0.18746345583109508
34,SXS:BBH:0035,3.001253297143043,"[0.498547063156, 0.029251263082800003, -0.000442302468797]","[2.3915236060099998e-09, -2.3515767473700004e-09, 2.78201542105e-07]",0.970401513678,Precessing-Spins,ManyMergers-QuasiCircular,,0.498547063156,0.029251263082800003,-0.000442302468797,2.3915236060099998e-09,-2.3515767473700004e-09,2.78201542105e-07,1,0,0.49940465176536525,2.782217592640032e-07,0.18746084060003607
35,SXS:BBH:0036,3.00132086396168,"[-5.687918736849999e-13, -9.491432515039999e-12, -0.49954800000099997]","[2.1728331503699997e-11, 2.33957037969e-12, 2.06568101878e-07]",0.977512029256,Aligned-Spins,ManyMergers-QuasiCircular,,-5.687918736849999e-13,-9.491432515039999e-12,-0.49954800000099997,2.1728331503699997e-11,2.33957037969e-12,2.06568101878e-07,0,0,0.49954800000099997,2.0656810303402063e-07,0.18745872981635925
36,SXS:BBH:0037,3.001320938504388,"[0.498110431954, 0.037855375376, 0.00019714878962400002]","[6.52991648608e-10, -4.1174637330700004e-09, 3.28388234586e-07]",0.970530680937,Precessing-Spins,ManyMergers-QuasiCircular,,0.498110431954,0.037855375376,0.00019714878962400002,6.52991648608e-10,-4.1174637330700004e-09,3.28388234586e-07,1,0,0.4995468654029405,3.284146959564935e-07,0.18745872748766887
37,SXS:BBH:0038,3.001327625315434,"[3.1365457293299997e-12, 4.01857933459e-12, -0.499540000001]","[4.66270710151e-10, -6.59923339097e-10, 5.5678425188e-07]",0.977515082083,Aligned-Spins,ManyMergers-QuasiCircular,,3.1365457293299997e-12,4.01857933459e-12,-0.499540000001,4.66270710151e-10,-6.59923339097e-10,5.5678425188e-07,0,0,0.499540000001,5.56784838199425e-07,0.1874585185940051
38,SXS:BBH:0039,3.001317924588748,"[1.65874243985e-12, -3.73628316165e-12, -0.49953899999999996]","[3.7571307857000005e-10, -7.9086695639e-10, 3.63512664661e-07]",0.977500207124,Aligned-Spins,ManyMergers-QuasiCircular,,1.65874243985e-12,-3.73628316165e-12,-0.49953899999999996,3.7571307857000005e-10,-7.9086695639e-10,3.63512664661e-07,0,0,0.49953899999999996,3.635137191356067e-07,0.18745882164146505
39,SXS:BBH:0040,3.001326725974581,"[1.6841338797e-11, -2.4231967857099998e-11, -0.499522999999]","[8.08459378194e-09, -1.4242956165400001e-08, 1.378346718e-06]",0.977519380264,Aligned-Spins,ManyMergers-QuasiCircular,,1.6841338797e-11,-2.4231967857099998e-11,-0.499522999999,8.08459378194e-09,-1.4242956165400001e-08,1.378346718e-06,0,0,0.499522999999,1.3784440131823707e-06,0.18745854668908196
40,SXS:BBH:0041,3.00132352957022,"[-8.7092423346e-12, 1.4430135939899999e-11, 0.49953499999999995]","[5.358929582700001e-09, -1.20107980451e-08, 1.0120087980000002e-06]",0.9607803420859999,Aligned-Spins,ManyMergers-QuasiCircular,,-8.7092423346e-12,1.4430135939899999e-11,0.49953499999999995,5.358929582700001e-09,-1.20107980451e-08,1.0120087980000002e-06,0,0,0.49953499999999995,1.0120942567890393e-06,0.18745864654362723
41,SXS:BBH:0042,3.001344794234519,"[0.24869009811999998, 0.0398715614661, -0.431429015038]","[1.70160535338e-08, -2.0840788947300002e-08, 1.398537958e-06]",0.97669660629,Precessing-Spins,ManyMergers-QuasiCircular,,0.24869009811999998,0.0398715614661,-0.431429015038,1.70160535338e-08,-2.0840788947300002e-08,1.398537958e-06,1,0,0.49956731411626504,1.398796734528867e-06,0.18745798224451235
42,SXS:BBH:0043,3.001284682220411,"[0.246991814286, 0.037306047218, 0.432499750375]","[-3.6617712819500003e-09, -1.57506046992e-08, 1.047038609e-06]",0.962298174118,Precessing-Spins,ManyMergers-QuasiCircular,,0.246991814286,0.037306047218,0.432499750375,-3.6617712819500003e-09,-1.57506046992e-08,1.047038609e-06,1,0,0.49945243172674497,1.0471634728417368e-06,0.18745986012751933
43,SXS:BBH:0044,3.001318287918994,"[0.494362387593, 0.0716346466917, 0.00183920948872]","[-6.92913778949e-09, -2.38612800752e-08, 1.325544492e-06]",0.9703342636319999,Precessing-Spins,ManyMergers-QuasiCircular,,0.494362387593,0.0716346466917,0.00183920948872,-6.92913778949e-09,-2.38612800752e-08,1.325544492e-06,1,0,0.4995288535858961,1.3257773470341356e-06,0.18745881029113634
44,SXS:BBH:0045,2.999804386474311,"[6.590522157889999e-12, -1.2178549812e-12, 0.499544]","[-2.09377628947e-12, -1.52109233459e-12, -0.49937100000199997]",0.9628037656799999,Aligned-Spins,ManyMergers-QuasiCircular,,6.590522157889999e-12,-1.2178549812e-12,0.499544,-2.09377628947e-12,-1.52109233459e-12,-0.49937100000199997,0,0,0.499544,0.49937100000199997,0.18750611307214907
45,SXS:BBH:0046,2.9997878540434773,"[6.80363654511e-12, 1.85986784963e-12, -0.499535000001]","[-1.8785030075199998e-12, 8.09645098499e-13, -0.49935500000099997]",0.978408290087,Aligned-Spins,ManyMergers-QuasiCircular,,6.80363654511e-12,1.85986784963e-12,-0.499535000001,-1.8785030075199998e-12,8.09645098499e-13,-0.49935500000099997,0,0,0.499535000001,0.49935500000099997,0.18750662973694565
46,SXS:BBH:0047,2.999807397035019,"[7.94359155264e-12, 2.87003864661e-13, 0.499546]","[-1.5238772970000001e-12, -7.085359781970001e-13, 0.499386000001]",0.958605730062,Aligned-Spins,ManyMergers-QuasiCircular,,7.94359155264e-12,2.87003864661e-13,0.499546,-1.5238772970000001e-12,-7.085359781970001e-13,0.499386000001,0,0,0.499546,0.499386000001,0.18750601898756153
47,SXS:BBH:0048,2.999805693198253,"[-0.00011914769041300001, -0.000908965986841, 0.49954499999999996]","[0.471383970677, 0.164850722932, 0.0009197498146620001]",0.960729230418,Precessing-Spins,ManyMergers-QuasiCircular,,-0.00011914769041300001,-0.000908965986841,0.49954499999999996,0.471383970677,0.164850722932,0.0009197498146620001,1,0,0.49954584118010364,0.4993790690468909,0.1875060722350356
48,SXS:BBH:0049,2.999795582810613,"[0.49413796014999994, 0.07328809180450001, 0.00107779214662]","[-0.00019965341424800002, -0.00797822587217, 0.499315890601]",0.969257773179,Precessing-Spins,ManyMergers-QuasiCircular,,0.49413796014999994,0.07328809180450001,0.00107779214662,-0.00019965341424800002,-0.00797822587217,0.499315890601,1,0,0.49954442214627826,0.4993796657416309,0.18750638820039642
49,SXS:BBH:0050,2.9997926228937883,"[0.494387434586, 0.0715771683835, 0.0015318501203]","[0.467350558649, 0.175874363158, 0.00486605478573]",0.9695336161029999,Precessing-Spins,ManyMergers-QuasiCircular,,0.494387434586,0.0715771683835,0.0015318501203,0.467350558649,0.175874363158,0.00486605478573,1,0,0.4995443654722945,0.49937161991340895,0.18750648070255843
50,SXS:BBH:0051,2.999803616132339,"[0.00016795706654100002, 0.000860107267294, 0.499545000001]","[-0.474200753009, -0.156563181955, 0.000956716066168]",0.960729484733,Precessing-Spins,ManyMergers-QuasiCircular,,0.00016795706654100002,0.000860107267294,0.499545000001,-0.474200753009,-0.156563181955,0.000956716066168,1,0,0.4995457686940072,0.4993789136555611,0.1875061371465153
51,SXS:BBH:0052,2.999792031387214,"[0.494161198121, 0.0731141713911, 0.00128380756015]","[0.000826442557894, 0.00809651146616, -0.499297361654]",0.971656685016,Precessing-Spins,ManyMergers-QuasiCircular,,0.494161198121,0.0731141713911,0.00128380756015,0.000826442557894,0.00809651146616,-0.499297361654,1,0,0.4995424105603456,0.4993636869655907,0.18750649918809856
52,SXS:BBH:0053,2.999792633911947,"[0.493906230074, 0.0748315781203, 0.0008637497834580001]","[-0.46404776992499996, -0.184458070676, -0.00252857201879]",0.9706596883049999,Precessing-Spins,ManyMergers-QuasiCircular,,0.493906230074,0.0748315781203,0.0008637497834580001,-0.46404776992499996,-0.184458070676,-0.00252857201879,1,0,0.49954366701377967,0.499371110784687,0.18750648035822312
53,SXS:BBH:0054,4.999981660606548,"[2.40850526805e-08, -9.931099273319999e-10, 3.0584185563899996e-07]","[-5.2873556428899996e-11, 4.53878578573e-11, 6.984177582749999e-07]",0.982368747028,Non-Spinning,ManyMergers-QuasiCircular,,2.40850526805e-08,-9.931099273319999e-10,3.0584185563899996e-07,-5.2873556428899996e-11,4.53878578573e-11,6.984177582749999e-07,0,1,3.067903464756626e-07,6.984177617511935e-07,0.1388892285080647
54,SXS:BBH:0055,4.999986645050533,"[4.64774821648e-09, -1.5567814845800002e-10, 2.9683992368399995e-07]","[5.28878438349e-11, 1.75257832707e-10, 3.70835704136e-07]",0.9823682723099999,Non-Spinning,ManyMergers-QuasiCircular,,4.64774821648e-09,-1.5567814845800002e-10,2.9683992368399995e-07,5.28878438349e-11,1.75257832707e-10,3.70835704136e-07,0,1,2.9687634815170544e-07,3.7083574932100986e-07,0.13888913620318077
55,SXS:BBH:0056,4.9999883276805726,"[1.02351360187e-09, 2.3204167725999996e-11, 2.3215901165399998e-07]","[-1.60370401128e-11, -1.9739952067599997e-11, 2.69647768421e-07]",0.982368274666,Non-Spinning,ManyMergers-QuasiCircular,,1.02351360187e-09,2.3204167725999996e-11,2.3215901165399998e-07,-1.60370401128e-11,-1.9739952067599997e-11,2.69647768421e-07,0,1,2.3216126897199866e-07,2.6964776962043945e-07,0.13888910504326774
56,SXS:BBH:0057,5.001875627354249,"[0.401789253383, -0.176684828948, -0.200639157895]","[-1.7681171090199997e-07, 1.54656355339e-08, 2.6126786950000003e-06]",0.984110209343,Precessing-Spins,ManyMergers-QuasiCircular,,0.401789253383,-0.176684828948,-0.200639157895,-1.7681171090199997e-07,1.54656355339e-08,2.6126786950000003e-06,1,0,0.4826056408655698,2.6187003513768934e-06,0.13885416319076607
57,SXS:BBH:0058,5.001854254928465,"[0.498409311654, 0.0270550583834, 0.00010504262014300001]","[2.01937971804e-09, -4.156444996230001e-09, 3.2710699022499996e-07]",0.98151271939,Precessing-Spins,ManyMergers-QuasiCircular,,0.498409311654,0.0270550583834,0.00010504262014300001,2.01937971804e-09,-4.156444996230001e-09,3.2710699022499996e-07,1,0,0.4991430948751023,3.2713962918532285e-07,0.13885455879195682
58,SXS:BBH:0059,5.000299882555994,"[0.265321123923, -0.0963302558354, -0.157437835757]","[5.7203842100000004e-06, -8.017218148000001e-06, 2.4361790185000002e-05]",0.98363055632,Precessing-Spins,ManyMergers-QuasiCircular,,0.265321123923,-0.0963302558354,-0.157437835757,5.7203842100000004e-06,-8.017218148000001e-06,2.4361790185000002e-05,1,0,0.32320502644130655,2.6277279222944685e-05,0.13888333571638564
59,SXS:BBH:0060,5.002173154267827,"[-3.09188907142e-12, 4.4282897706700005e-12, -0.49954868421]","[-3.7061935564e-12, -2.2129487067599997e-12, 3.75122433457e-07]",0.986646559357,Aligned-Spins,ManyMergers-QuasiCircular,,-3.09188907142e-12,4.4282897706700005e-12,-0.49954868421,-3.7061935564e-12,-2.2129487067599997e-12,3.75122433457e-07,0,0,0.49954868421,3.751224334818359e-07,0.13884865622064058
60,SXS:BBH:0061,5.002171509583492,"[1.08470793233e-12, -3.61339967669e-13, 0.49955199999899996]","[-2.2904556052699998e-12, 2.46039525564e-13, 2.9172550939799997e-07]",0.974833355856,Aligned-Spins,ManyMergers-QuasiCircular,,1.08470793233e-12,-3.61339967669e-13,0.49955199999899996,-2.2904556052699998e-12,2.46039525564e-13,2.9172550939799997e-07,0,0,0.49955199999899996,2.9172550940709536e-07,0.13884868666122316
61,SXS:BBH:0062,5.003110114000026,"[0.38392016391, -0.23617946804599999, -0.218148262407]","[6.89493726688e-08, -3.4521134285500004e-08, 1.3635578380000001e-06]",0.984146159933,Precessing-Spins,ManyMergers-QuasiCircular,,0.38392016391,-0.23617946804599999,-0.218148262407,6.89493726688e-08,-3.4521134285500004e-08,1.3635578380000001e-06,1,0,0.5007635148194866,1.36573632238255e-06,0.13883131656821096
62,SXS:BBH:0063,7.999969283407879,"[1.26635047766e-09, -1.48897378e-10, 2.0682688609e-07]","[-9.27878134584e-11, 6.08100712406e-11, 4.2928221578899995e-07]",0.989425258975,Non-Spinning,ManyMergers-QuasiCircular,,1.26635047766e-09,-1.48897378e-10,2.0682688609e-07,-9.27878134584e-11,6.08100712406e-11,4.2928221578899995e-07,0,1,2.0683081642648728e-07,4.2928223012390883e-07,0.09876572704632902
63,SXS:BBH:0064,8.003464639356801,"[1.5362117894799999e-10, -1.69875323684e-10, -0.499559]","[-8.5578535714e-11, -1.2069776488599999e-11, 4.977584672919999e-07]",0.992253518496,Aligned-Spins,ManyMergers-QuasiCircular,,1.5362117894799999e-10,-1.69875323684e-10,-0.499559,-8.5578535714e-11,-1.2069776488599999e-11,4.977584672919999e-07,0,0,0.499559,4.977584747950016e-07,0.09873217493061716
64,SXS:BBH:0065,8.003450706892723,"[-8.726749879699999e-11, -2.1642827105200002e-11, 0.499554]","[1.71055553385e-10, 1.30641878196e-10, 4.0792306090499996e-07]",0.984630094446,Aligned-Spins,ManyMergers-QuasiCircular,,-8.726749879699999e-11,-2.1642827105200002e-11,0.499554,1.71055553385e-10,1.30641878196e-10,4.0792306090499996e-07,0,0,0.499554,4.0792311768935945e-07,0.09873230862478381
65,SXS:BBH:0066,0.9999999900180031,"[7.08806898871e-10, -6.65439572558e-10, 1.20916716917e-07]","[5.85034089849e-10, 1.30607389474e-09, 1.2219203119e-07]",0.951609426767,Non-Spinning,ManyMergers-QuasiCircular,,7.08806898871e-10,-6.65439572558e-10,1.20916716917e-07,5.85034089849e-10,1.30607389474e-09,1.2219203119e-07,0,1,1.2092062539960057e-07,1.2220041153876177e-07,0.25000000000000006
66,SXS:BBH:0067,0.9999999900680031,"[7.06969703758e-10, -6.65910934586e-10, 1.2089943421e-07]","[5.87336559777e-10, 1.3076881165400002e-09, 1.22175940602e-07]",0.9516067090000001,Non-Spinning,ManyMergers-Eccentric,,7.06969703758e-10,-6.65910934586e-10,1.2089943421e-07,5.87336559777e-10,1.3076881165400002e-09,1.22175940602e-07,0,1,1.2090333508978547e-07,1.2218435036627243e-07,0.25000000000000006
67,SXS:BBH:0068,0.9999999903540031,"[7.06985751505e-10, -6.59648871051e-10, 1.2070627631599998e-07]","[6.0141385639e-10, 1.3205934436000002e-09, 1.2202822781999999e-07]",0.951604370214,Non-Spinning,ManyMergers-Eccentric,,7.06985751505e-10,-6.59648871051e-10,1.2070627631599998e-07,6.0141385639e-10,1.3205934436000002e-09,1.2202822781999999e-07,0,1,1.207101491489446e-07,1.2203685529609387e-07,0.25
68,SXS:BBH:0069,0.9999999905540031,"[6.92016331203e-10, -6.20671186466e-10, 1.1886585864699998e-07]","[7.38329816167e-10, 1.4177724812000003e-09, 1.2044191616599998e-07]",0.951633629834,Non-Spinning,ManyMergers-Eccentric,,6.92016331203e-10,-6.20671186466e-10,1.1886585864699998e-07,7.38329816167e-10,1.4177724812000003e-09,1.2044191616599998e-07,0,1,1.1886949344223243e-07,1.204525233420357e-07,0.25
69,SXS:BBH:0070,0.999999989740003,"[7.09326333834e-10, -6.657656056369999e-10, 1.20921763909e-07]","[5.84711211281e-10, 1.30543066541e-09, 1.22190264669e-07]",0.9516092841299999,Non-Spinning,ManyMergers-QuasiCircular,,7.09326333834e-10,-6.657656056369999e-10,1.20921763909e-07,5.84711211281e-10,1.30543066541e-09,1.22190264669e-07,0,1,1.2092567706882378e-07,1.2219863672031314e-07,0.24999999999999997
70,SXS:BBH:0071,0.9999999902880031,"[7.08995595867e-10, -6.653287951140001e-10, 1.2091801315799999e-07]","[5.855912454909999e-10, 1.3062964473700002e-09, 1.22196547736e-07]",0.951609310651,Non-Spinning,ManyMergers-Eccentric,,7.08995595867e-10,-6.653287951140001e-10,1.2091801315799999e-07,5.855912454909999e-10,1.3062964473700002e-09,1.22196547736e-07,0,1,1.209219220953704e-07,1.2220493282233632e-07,0.25000000000000006
71,SXS:BBH:0072,0.9999999897940031,"[7.088018552610001e-10, -6.66816931578e-10, 1.2094540526299999e-07]","[5.84178859024e-10, 1.30437880075e-09, 1.22204953013e-07]",0.951609758808,Non-Spinning,ManyMergers-Eccentric,,7.088018552610001e-10,-6.66816931578e-10,1.2094540526299999e-07,5.84178859024e-10,1.30437880075e-09,1.22204953013e-07,0,1,1.2094932037478162e-07,1.2221331028126486e-07,0.25
72,SXS:BBH:0073,0.9999999898420031,"[7.113710236850001e-10, -6.71512412407e-10, 1.2112937894799998e-07]","[5.69066823686e-10, 1.29099314662e-09, 1.22351538718e-07]",0.951608554954,Non-Spinning,ManyMergers-Eccentric,,7.113710236850001e-10,-6.71512412407e-10,1.2112937894799998e-07,5.69066823686e-10,1.29099314662e-09,1.22351538718e-07,0,1,1.2113332911293051e-07,1.2235967279711356e-07,0.25
73,SXS:BBH:0074,0.9999999859240041,"[8.457038729320001e-10, -6.280792627820001e-10, 1.33059635338e-07]","[2.72343063158e-10, 1.21878054887e-09, 1.33886662406e-07]",0.951601605346,Non-Spinning,ManyMergers-Eccentric,,8.457038729320001e-10,-6.280792627820001e-10,1.33059635338e-07,2.72343063158e-10,1.21878054887e-09,1.33886662406e-07,0,1,1.3306380520217571e-07,1.3389248659647995e-07,0.25
74,SXS:BBH:0075,1.5006147263718739,"[0.496641085339, 0.0509512406767, -0.0003741388797]","[1.15659183432e-08, 5.48856804136e-09, 2.50236642105e-07]",0.954708559379,Precessing-Spins,ManyMergers-QuasiCircular,,0.496641085339,0.0509512406767,-0.0003741388797,1.15659183432e-08,5.48856804136e-09,2.50236642105e-07,1,0,0.4992479710054876,2.505639078124622e-07,0.23998032392269372
