,alternative_names,reference_mass_ratio,reference_dimensionless_spin1,reference_dimensionless_spin2,remnant_mass,remnant_dimensionless_spin,keyword1,keyword2,keyword3,reference_chi_eff,reference_chi1_perp,reference_chi2_perp,reference_mass1,reference_mass2,reference_dimensionless_spin1_1,reference_dimensionless_spin1_2,reference_dimensionless_spin1_3,reference_dimensionless_spin2_1,reference_dimensionless_spin2_2,reference_dimensionless_spin2_3,remnant_dimensionless_spin_1,remnant_dimensionless_spin_2,remnant_dimensionless_spin_3,precessing,notspinning,s1,s2,eta,s1_sum,s2_sum,s3_sum,m1+m2,seff
1481,"['BFI:q4_7d:0134', 'SXS:BBH:1627']",2.9809948104195723,"[-0.0646754183667, -0.03269491023, 0.763133636711]","[0.335007112547, -0.412919757548, 0.584172675153]",0.944980933214,"[-0.0314847977972, -0.0375096854197, 0.875638078584]",,,,0.7171601133638631,0.040525727919042,0.543669074297757,0.748829753421,0.251201293878,-0.0646754183667,-0.03269491023,0.763133636711,0.335007112547,-0.412919757548,0.584172675153,-0.0314847977972,-0.0375096854197,0.875638078584,1,0,0.7665669014349706,0.7899305070865347,0.18809532306891563,0.2703316941803,-0.44561466777799996,1.347306311864,1.000031047299,2.3158676640689477
1482,"['BFI:q4_7d:0135', 'SXS:BBH:1628']",3.143427466636057,"[-0.133802813803, 0.750390025235, 0.0466919328821]","[0.30269590062199997, 0.702794332748, -0.14483111497599999]",0.968209669341,"[0.0653512002668, 0.334651659077, 0.579554936089]",,,,-0.06282426487158001,0.7624162743099051,0.7689154119016111,0.758681013702,0.241354706528,-0.133802813803,0.750390025235,0.0466919328821,0.30269590062199997,0.702794332748,-0.14483111497599999,0.0653512002668,0.334651659077,0.579554936089,1,0,0.7636547122555132,0.7787944107794185,0.18309815256054637,0.16889308681899998,1.453184357983,-0.09813918209389999,1.00003572023,2.3135153546260634
1483,"['BFI:q4_7d:0136', 'SXS:BBH:1629']",3.455942745519757,"[0.542172387551, 0.152710731105, -0.448261086172]","[-0.229211437897, 0.07952816425880001, -0.727590854541]",0.979675040154,"[0.197696314492, 0.00577856024324, 0.375979076869]",,,,-0.5132121060282661,0.562782479834816,0.217225516508735,0.775617106713,0.22442996421699998,0.542172387551,0.152710731105,-0.448261086172,-0.229211437897,0.07952816425880001,-0.727590854541,0.197696314492,0.00577856024324,0.375979076869,1,0,0.7198676729743297,0.7669752693437303,0.1740553332272292,0.31296094965399995,0.2322388953638,-1.1758519407130001,1.00004707093,1.9003449049771035
1484,"['BFI:q4_7d:0137', 'SXS:BBH:1630']",3.5977666779488393,"[-0.501248388511, -0.268375983767, 0.233136609125]","[0.50901799791, 0.400301200948, 0.274880261827]",0.96950705205,"[-0.223965640916, -0.107943082337, 0.64764289033]",,,,0.243902755097464,0.5681560568857801,0.6458071697684861,0.782578759457,0.217517929735,-0.501248388511,-0.268375983767,0.233136609125,0.50901799791,0.400301200948,0.274880261827,-0.223965640916,-0.107943082337,0.64764289033,1,0,0.6145146818116574,0.7034909608650248,0.17019199856692765,0.007769609399000066,0.13192521718099998,0.508016870952,1.000096689192,0.7958826436606714
1485,"['BFI:q4_7d:0138', 'SXS:BBH:1631']",2.258950140025513,"[-0.602987289796, -0.160269542345, -0.494457873811]","[0.0643490271338, 0.336462541271, 0.486281639605]",0.9679393084469999,"[-0.19708415482299999, 0.0499839358682, 0.48054676393999995]",,,,-0.19583135328884801,0.611573648057231,0.300949177594077,0.693236339238,0.306884303002,-0.602987289796,-0.160269542345,-0.494457873811,0.0643490271338,0.336462541271,0.486281639605,-0.19708415482299999,0.0499839358682,0.48054676393999995,1,0,0.796095840230745,0.594825749264886,0.21269202840160184,-0.5386382626622,0.17619299892600002,-0.008176234206,1.00012064224,0.986543128110025
1486,"['BFI:q4_7d:0140', 'SXS:BBH:1632']",3.012134689156147,"[0.55226082686, -0.513085243302, 0.248331313827]","[-0.629173712935, -0.131711992136, -0.325193705913]",0.964464672877,"[0.17055057489699998, -0.219143209688, 0.6920032319699999]",,,,0.10356831767072601,0.76059579055945,0.6689049710681271,0.7507133576739999,0.249229677669,0.55226082686,-0.513085243302,0.248331313827,-0.629173712935,-0.131711992136,-0.325193705913,0.17055057489699998,-0.219143209688,0.6920032319699999,1,0,0.793673061912402,0.7203877818829788,0.18712136615658104,-0.07691288607500002,-0.644797235438,-0.07686239208600001,0.9999430353429999,1.0449047434280831
1487,"['BFI:q4_7d:0141', 'SXS:BBH:1633']",2.538825262037151,"[-0.172431040968, 0.154917315227, -0.342904831921]","[0.118775947024, -0.505258311786, 0.528341814389]",0.9703727674179999,"[-0.0349927071139, 0.0481561745717, 0.470667026565]",,,,-0.09778689153222,0.238212076282619,0.53391394934165,0.717519925547,0.282618869552,-0.172431040968,0.154917315227,-0.342904831921,0.118775947024,-0.505258311786,0.528341814389,-0.0349927071139,0.0481561745717,0.470667026565,1,0,0.4139028414993295,0.740634025718605,0.20272839091957692,-0.05365509394399999,-0.350340996559,0.18543698246799994,1.000138795099,0.6729223843953905
1488,"['BFI:q4_7d:0142', 'SXS:BBH:1634']",3.420350755886429,"[0.0393637847563, -0.47414435428699997, 0.16936726991099998]","[-0.405836394176, -0.426542960505, -0.030116926098400002]",0.970651377694,"[-0.028504544093900002, -0.21687067548, 0.611541083523]",,,,0.11728002815434901,0.48112593637188605,0.5894955492316091,0.773824463696,0.22624125971999998,0.0393637847563,-0.47414435428699997,0.16936726991099998,-0.405836394176,-0.426542960505,-0.030116926098400002,-0.028504544093900002,-0.21687067548,0.611541083523,1,0,0.5050224236305572,0.5895329551702467,0.17504801120608382,-0.3664726094197,-0.900687314792,0.13925034381259999,1.000065723416,1.5115745440089172
1489,"['BFI:q4_7d:0143', 'SXS:BBH:1635']",2.499129560644437,"[0.0435510750345, -0.5878173509, -0.456148510444]","[0.149195193373, 0.384928107319, -0.459872376859]",0.972785471884,"[-0.0594413476882, -0.15638544956699998, 0.435849560832]",,,,-0.45935122596474104,0.590410368121238,0.40063701385640504,0.714218937544,0.285787079146,0.0435510750345,-0.5878173509,-0.456148510444,0.149195193373,0.384928107319,-0.459872376859,-0.0594413476882,-0.15638544956699998,0.435849560832,1,0,0.7453169780274929,0.6179898514763335,0.2041120878657543,0.1927462684075,-0.20288924358099997,-0.916020887303,1.00000601669,1.6185569585527302
1490,"['BFI:q4_7d:0144', 'SXS:BBH:1636']",3.640630720196051,"[0.122855251254, -0.39823014100299997, 0.390881748824]","[-0.307177101059, 0.207684487011, -0.37034675840299996]",0.968657629899,"[0.0313075980942, -0.167384790112, 0.698858081899]",,,,0.227657321142531,0.41957909242150704,0.385034877900702,0.784575392254,0.215505348538,0.122855251254,-0.39823014100299997,0.390881748824,-0.307177101059,0.207684487011,-0.37034675840299996,0.0313075980942,-0.167384790112,0.698858081899,1,0,0.5713748327741268,0.5240680671626953,0.16905289333097293,-0.184321849805,-0.19054565399199996,0.020534990421000043,1.000080740792,0.4017619978137648
1491,"['BFI:q4_7d:0145', 'SXS:BBH:1637']",3.32806733839632,"[-0.212506664134, 0.685657355364, -0.015915393120700002]","[0.297336757118, 0.134750900181, 0.48774909673999994]",0.969819694841,"[0.016848732684, 0.325153890707, 0.551461002982]",,,,0.06924863874730601,0.7145630060360081,0.24445233388804902,0.768982199069,0.231059687464,-0.212506664134,0.685657355364,-0.015915393120700002,0.297336757118,0.134750900181,0.48774909673999994,0.016848732684,0.325153890707,0.551461002982,1,0,0.7180100215208014,0.5869123730197926,0.17766590265316212,0.08483009298400002,0.820408255545,0.47183370361929994,1.000041886533,1.4740150826013683
1492,"['BFI:q4_7d:0146', 'SXS:BBH:1638']",2.407844083250427,"[-0.520270328721, -0.228194558719, 0.528364710792]","[0.333065750602, -0.445275209839, -0.328102444606]",0.951506517069,"[-0.193010057061, -0.0325592336435, 0.786429357919]",,,,0.266503328537122,0.5575032123240771,0.513822077413442,0.706654445876,0.293480151307,-0.520270328721,-0.228194558719,0.528364710792,0.333065750602,-0.445275209839,-0.328102444606,-0.193010057061,-0.0325592336435,0.786429357919,1,0,0.7758371215575666,0.6456423320056333,0.20733323700203501,-0.187204578119,-0.673469768558,0.20026226618599996,1.000134597183,1.2424789609061544
1493,"['BFI:q4_7d:0147', 'SXS:BBH:1639']",2.583306955429226,"[0.498932092343, -0.0417920242185, 0.11102652852999999]","[0.277040123983, -0.259807703639, 0.308472005855]",0.9626072711899999,"[0.191901833439, -0.0521266188743, 0.647975169879]",,,,0.16288015545744403,0.502637175567322,0.36955675150669504,0.720964372848,0.27908583272799997,0.498932092343,-0.0417920242185,0.11102652852999999,0.277040123983,-0.259807703639,0.308472005855,0.191901833439,-0.0521266188743,0.647975169879,1,0,0.5128417846621572,0.4892915813325359,0.20119074006240162,0.775972216326,-0.3015997278575,0.419498534385,1.0000502055759999,1.5600329402279112
1494,"['BFI:q4_7d:0148', 'SXS:BBH:1640']",3.516156644064266,"[-0.080353048515, -0.6010975486669999, -0.400384682778]","[-0.234798732205, 0.252810454403, 0.298118346561]",0.977754042814,"[-0.121595720245, -0.17067549212299998, 0.400140461366]",,,,-0.26092591143209104,0.583185357542196,0.29687640992256803,0.778547309632,0.221419973125,-0.080353048515,-0.6010975486669999,-0.400384682778,-0.234798732205,0.252810454403,0.298118346561,-0.121595720245,-0.17067549212299998,0.400140461366,1,0,0.7266930367234642,0.45598039328110496,0.17239720491321278,-0.31515178072,-0.34828709426399995,-0.10226633621699999,0.9999672827570001,0.7336541894752334
1495,"['BFI:q4_7d:0149', 'SXS:BBH:1641']",2.5854784843562513,"[-0.249773953716, -0.0796613186889, 0.290482270144]","[-0.0510722140865, 0.687409324463, -0.351958826828]",0.963322591783,"[-0.0682972152618, 0.00884170546146, 0.680041169581]",,,,0.10722619506100001,0.27436666185109204,0.696803664133077,0.7212155104769999,0.278948564005,-0.249773953716,-0.0796613186889,0.290482270144,-0.0510722140865,0.687409324463,-0.351958826828,-0.0682972152618,0.00884170546146,0.680041169581,1,0,0.3912964386730204,0.7739605714715171,0.20111602955481883,-0.3008461678025,0.6077480057740999,-0.06147655668399998,1.000164074482,1.1393477073904101
1496,"['BFI:q4_7d:0150', 'SXS:BBH:1642']",3.288705533585713,"[-0.302222002424, -0.538614405742, 0.256624752643]","[0.717848995467, -0.15201131921299998, 0.0369826552834]",0.966318755822,"[-0.173271712636, -0.222104270589, 0.665886695754]",,,,0.18207619552125,0.6129134467421561,0.727949984332197,0.7668404902379999,0.2331739593,-0.302222002424,-0.538614405742,0.256624752643,0.717848995467,-0.15201131921299998,0.0369826552834,-0.173271712636,-0.222104270589,0.665886695754,1,0,0.6688048149430901,0.7346988078482694,0.17880206600852105,0.415626993043,-0.6906257249550001,0.2936074079264,1.000014449538,1.335420612262622
1497,"['BFI:q4_7d:0151', 'SXS:BBH:1643']",3.631476764423235,"[-0.655365268479, 0.409033276946, -0.206241207497]","[-0.315104631392, 0.346148159403, 0.644796089639]",0.9752057439799999,"[-0.252043924638, 0.325638387272, 0.462394067594]",,,,-0.039522007021963006,0.766677317323545,0.47260735259168,0.784099254704,0.215917464318,-0.655365268479,0.409033276946,-0.206241207497,-0.315104631392,0.346148159403,0.644796089639,-0.252043924638,0.325638387272,0.462394067594,1,0,0.7995919537161161,0.7967882241828868,0.16929506190626997,-0.970469899871,0.7551814363489999,0.438554882142,1.000016719022,1.9739119311632083
1498,"['BFI:q4_7d:0152', 'SXS:BBH:1644']",2.510932768672685,"[-0.36834400625499997, -0.448460417989, 0.12107400300999999]","[0.36074878902199997, 0.152455385189, -0.46951741591199997]",0.964525873901,"[-0.157600155226, -0.133995637878, 0.624558814819]",,,,-0.054593689785312004,0.581177977610104,0.371757719063711,0.715238466298,0.284849708133,-0.36834400625499997,-0.448460417989,0.12107400300999999,0.36074878902199997,0.152455385189,-0.46951741591199997,-0.157600155226,-0.133995637878,0.624558814819,1,0,0.5928346882999658,0.611415519183679,0.20369954460389003,-0.007595217232999996,-0.2960050328,-0.348443412902,1.000088174431,0.7717140956047885
1499,"['BFI:q4_7d:0153', 'SXS:BBH:1645']",2.285866160057372,"[-0.326910616158, -0.38341620695899997, 0.45275043237999996]","[0.00498801957575, -0.635226637626, 0.461080500114]",0.948768027054,"[-0.150565600649, -0.125138221514, 0.793715795159]",,,,0.448694907400049,0.49978009341351703,0.657252417351542,0.695633266196,0.304319333455,-0.326910616158,-0.38341620695899997,0.45275043237999996,0.00498801957575,-0.635226637626,0.461080500114,-0.150565600649,-0.125138221514,0.793715795159,1,0,0.6773931596465281,0.784941392127016,0.21171472212564652,-0.32192259658225,-1.018642844585,0.9138309324939999,0.9999525996509999,2.4380899007833374
1500,"['BFI:q4_7d:0154', 'SXS:BBH:1646']",2.598500287548185,"[0.0657617620745, 0.062281590568600005, 0.425334262114]","[0.189339319234, 0.413786923627, 0.555802600372]",0.9554115508959999,"[0.0528167987309, 0.019688411101600002, 0.756967416695]",,,,0.45814582470137705,0.094083390883424,0.46747976701109106,0.722175821235,0.277920239107,0.0657617620745,0.062281590568600005,0.425334262114,0.189339319234,0.413786923627,0.555802600372,0.0528167987309,0.019688411101600002,0.756967416695,1,0,0.4348710618136814,0.7183213254198767,0.20066872245102205,0.2551010813085,0.4760685141956,0.981136862486,1.000096060342,1.8710386222699837
1501,"['BFI:q4_7d:0155', 'SXS:BBH:1647']",3.691323762496586,"[-0.104680338878, -0.539696225254, -0.418086386538]","[0.285562146876, -0.349083740587, -0.5790264512909999]",0.9806221744229999,"[-0.0864073675615, -0.19029942535299998, 0.37253751776099997]",,,,-0.46586803843206204,0.54435104577545,0.39846216390378203,0.78685720365,0.213163963466,-0.104680338878,-0.539696225254,-0.418086386538,0.285562146876,-0.349083740587,-0.5790264512909999,-0.0864073675615,-0.19029942535299998,0.37253751776099997,1,0,0.6906708445485672,0.7339460667959812,0.16772249973344472,0.18088180799800002,-0.8887799658409999,-0.997112837829,1.000021167116,2.0283445037115952
1502,"['BFI:q4_7d:0156', 'SXS:BBH:1648']",3.926598883037639,"[0.404791058202, 0.371705367632, -0.563701282549]","[-0.583781473088, 0.247275429041, 0.344898221641]",0.981823593366,"[0.180902516253, 0.128802239671, 0.318625461641]",,,,-0.39109900361932304,0.5614443714799501,0.680597578451121,0.797047110609,0.202986639163,0.404791058202,0.371705367632,-0.563701282549,-0.583781473088,0.247275429041,0.344898221641,0.180902516253,0.128802239671,0.318625461641,1,0,0.7872609586878564,0.7217345283546647,0.16177899404450014,-0.17899041488599998,0.618980796673,-0.218803060908,1.000033749772,1.0059981790926682
1503,"['BFI:q4_7d:0157', 'SXS:BBH:1649']",2.838695298837572,"[0.353167070878, -0.34930869743799997, 0.571490473087]","[0.699589369403, 0.191991302121, -0.230134763392]",0.953973197616,"[0.103067994674, -0.20417482490299999, 0.792542310146]",,,,0.341326758455401,0.49373453326798805,0.690820960870406,0.7395232966,0.260515208132,0.353167070878,-0.34930869743799997,0.571490473087,0.699589369403,0.191991302121,-0.230134763392,0.103067994674,-0.20417482490299999,0.792542310146,1,0,0.7571954218612138,0.7610834088280312,0.19264222997172373,1.052756440281,-0.15731739531699998,0.34135570969499995,1.0000385047320002,1.8185566047896606
1504,"['BFI:q4_7d:0158', 'SXS:BBH:1650']",2.521840392447073,"[-0.0651588305777, 0.56346124372, -0.371233936772]","[0.201301224617, -0.561656303006, -0.438658382106]",0.9721226232869999,"[0.0726808666535, 0.14483254062099998, 0.453538951478]",,,,-0.38972047693050205,0.5627586400194741,0.610341506661442,0.716084322484,0.283953070396,-0.0651588305777,0.56346124372,-0.371233936772,0.201301224617,-0.561656303006,-0.438658382106,0.0726808666535,0.14483254062099998,0.453538951478,1,0,0.6779003482725022,0.7405411277778737,0.20331913637134874,0.1361423940393,0.0018049407139999474,-0.8098923188780001,1.00003739288,1.3841462483826779
1505,"['BFI:q4_7d:0159', 'SXS:BBH:1651']",3.403355559936278,"[-0.184894693072, 0.546246838792, 0.526785496197]","[0.310486458739, -0.46909831631, 0.010609728032]",0.959332324518,"[-0.00585534278013, 0.22434505066399998, 0.782399127972]",,,,0.405527950545545,0.58830086173448,0.561419923334816,0.772918219444,0.227104751717,-0.184894693072,0.546246838792,0.526785496197,0.310486458739,-0.46909831631,0.010609728032,-0.00585534278013,0.22434505066399998,0.782399127972,1,0,0.7810727337578505,0.5626434374931201,0.17552533619024074,0.125591765667,0.07714852248199999,0.537395224229,1.000022971161,0.8587049484130409
1506,"['BFI:q4_7d:0160', 'SXS:BBH:1652']",2.663341014172746,"[-0.748023079993, 0.119384747159, -0.226424056257]","[0.415222972943, -0.43871356751199997, 0.0666691692877]",0.9688574871269999,"[-0.270449401165, 0.142095605329, 0.5130560732889999]",,,,-0.154002309720975,0.761378774096062,0.6077129206319041,0.727044858998,0.27298226367899997,-0.748023079993,0.119384747159,-0.226424056257,0.415222972943,-0.43871356751199997,0.0666691692877,-0.270449401165,0.142095605329,0.5130560732889999,1,0,0.7906067918430156,0.6077207333243135,0.19845958574897504,-0.33280010705,-0.319328820353,-0.1597548869693,1.000027122677,0.8093847307982283
1507,"['BFI:q4_7d:0161', 'SXS:BBH:1653']",2.666538762341591,"[-0.47944057324399997, 0.0510437279706, -0.547456390738]","[0.36431582655899997, 0.155967757513, -0.556085871665]",0.97560446596,"[-0.0862001490926, 0.0514795906509, 0.379583139523]",,,,-0.550558725534789,0.47486973217662704,0.41540651497054604,0.727280038765,0.27274309642,-0.47944057324399997,0.0510437279706,-0.547456390738,0.36431582655899997,0.155967757513,-0.556085871665,-0.0862001490926,0.0514795906509,0.379583139523,1,0,0.7295047807914281,0.6828495145567757,0.19835143183691764,-0.115124746685,0.2070114854836,-1.103542262403,1.000023135185,1.870905418129005
1508,"['BFI:q4_7d:0162', 'SXS:BBH:1654']",3.7198159440600502,"[-0.462980830866, -0.300880205077, 0.0199368155092]","[-0.185386017136, -0.623489842657, 0.283554524661]",0.9735852998269999,"[-0.27482800563, -0.11891742200199999, 0.532765228051]",,,,0.067260114144004,0.5521069332612061,0.668459439492282,0.7881766993699999,0.211885940386,-0.462980830866,-0.300880205077,0.0199368155092,-0.185386017136,-0.623489842657,0.283554524661,-0.27482800563,-0.11891742200199999,0.532765228051,1,0,0.552519342800953,0.7095848981635148,0.1669826409773756,-0.648366848002,-0.924370047734,0.3034913401702,1.000062639756,1.7555216168873422
1509,"['BFI:q4_7d:0163', 'SXS:BBH:1655']",3.450036311708952,"[-0.0252998399151, -0.555435074741, -0.414098303115]","[0.579150743865, -0.0553209202745, 0.47562676422]",0.977528095096,"[-0.0978004865021, -0.202121000572, 0.40106729920999995]",,,,-0.234221630813766,0.5593986980009631,0.6537612625901521,0.775324251515,0.2247293018,-0.0252998399151,-0.555435074741,-0.414098303115,0.579150743865,-0.0553209202745,0.47562676422,-0.0978004865021,-0.202121000572,0.40106729920999995,1,0,0.6932716702671416,0.7514631109920087,0.17421941715726738,0.5538509039499,-0.6107559950154999,0.06152846110499999,1.000053553315,1.2689889328810837
1510,"['BFI:q4_7d:0164', 'SXS:BBH:1656']",3.400524799445419,"[-0.373491465417, 0.19130580916099998, 0.591324297854]","[-0.0635487799783, -0.0836555514268, -0.12148719231499999]",0.959640597263,"[-0.145978761572, 0.108633863693, 0.797409193954]",,,,0.42741300902452606,0.420491896796974,0.09714498274117801,0.772711843248,0.22723311512799999,-0.373491465417,0.19130580916099998,0.591324297854,-0.0635487799783,-0.0836555514268,-0.12148719231499999,-0.145978761572,0.108633863693,0.797409193954,1,0,0.7250918649320299,0.16061082347660807,0.17560504987978823,-0.4370402453953,0.10765025773419998,0.469837105539,0.9999449583760001,1.002800447098871
1511,"['BFI:q4_7d:0165', 'SXS:BBH:1657']",3.370599431201128,"[-0.5787731301069999, 0.256192169551, 0.37571103066399997]","[-0.37220290867899997, 0.105484010316, 0.632673378171]",0.961444301902,"[-0.239918382283, 0.157285883016, 0.737670124035]",,,,0.43146280224635103,0.633453692309593,0.40333265091304904,0.771214074894,0.228806208105,-0.5787731301069999,0.256192169551,0.37571103066399997,-0.37220290867899997,0.105484010316,0.632673378171,-0.239918382283,0.157285883016,0.737670124035,1,0,0.7360513178004016,0.7415776999800892,0.17645141011355972,-0.9509760387859999,0.36167617986699996,1.008384408835,1.000020282999,2.2137533120349
1512,"['BFI:q4_7d:0166', 'SXS:BBH:1658']",3.570254580849495,"[-0.636136290935, 0.148177878466, -0.261573434239]","[-0.590039627338, 0.09004526433610001, -0.520433568986]",0.9776476638599999,"[-0.285534541915, 0.170094593604, 0.427669098734]",,,,-0.328384071228142,0.649242789204439,0.5859764486546131,0.7811850806799999,0.21880374718099999,-0.636136290935,0.148177878466,-0.261573434239,-0.590039627338,0.09004526433610001,-0.520433568986,-0.285534541915,0.170094593604,0.427669098734,1,0,0.7035955697777013,0.7919002533059512,0.17093004218172195,-1.2261759182729999,0.2382231428021,-0.7820070032249999,0.9999888278609999,2.2391639987073164
1513,"['BFI:q4_7d:0167', 'SXS:BBH:1659']",3.4659061524709998,"[-0.0690246616895, 0.578757998269, 0.537870997126]","[-0.037759508837100005, 0.166774424295, 0.429925493683]",0.956966837642,"[0.0207613694618, 0.25613366797299997, 0.794244691227]",,,,0.512910093100312,0.5830166401455651,0.178203493795091,0.776079271515,0.223918143589,-0.0690246616895,0.578757998269,0.537870997126,-0.037759508837100005,0.166774424295,0.429925493683,0.0207613694618,0.25613366797299997,0.794244691227,1,0,0.7931143889950598,0.4626828495039761,0.17377912815632768,-0.1067841705266,0.745532422564,0.967796490809,0.999997415104,1.879574484931885
1514,"['BFI:q4_7d:0168', 'SXS:BBH:1660']",2.8726172487449473,"[0.0130359840241, -0.419389795729, -0.6243119939]","[0.15555461004499999, 0.214563319855, 0.155761068485]",0.976635910731,"[-0.00792225508789, -0.0811185787991, 0.34440546854799997]",,,,-0.42550574054003604,0.41840787182142003,0.26950034022422503,0.741762697534,0.25821842358499997,0.0130359840241,-0.419389795729,-0.6243119939,0.15555461004499999,0.214563319855,0.155761068485,-0.00792225508789,-0.0811185787991,0.34440546854799997,1,0,0.7522122063410581,0.3074022859203228,0.1915440266368883,0.16859059406909999,-0.204826475874,-0.46855092541500004,0.999981121119,0.8727768348220066
1515,"['BFI:q4_7d:0169', 'SXS:BBH:1661']",2.595766132764194,"[0.653635067912, -0.355068115038, -0.166471922414]","[-0.217165245512, 0.2478680539, 0.721156371097]",0.966292963737,"[0.201779841524, -0.203793619151, 0.566602628092]",,,,0.07062445412375301,0.7423300461711361,0.36604474464991105,0.721973886137,0.278135182143,0.653635067912,-0.355068115038,-0.166471922414,-0.217165245512,0.2478680539,0.721156371097,0.201779841524,-0.203793619151,0.566602628092,1,0,0.7622500044428836,0.7928844982569999,0.2007625422846042,0.4364698224,-0.10720006113800001,0.554684448683,1.00010906828,1.19306267019691
1516,"['BFI:q4_7d:0170', 'SXS:BBH:1662']",2.612842060751905,"[-0.517877429623, -0.20946774147299999, -0.38592409088999996]","[0.00045457356371900003, -0.00557172480064, -0.0135458339556]",0.971648535138,"[-0.201534715004, 0.015396288239999998, 0.455032395168]",,,,-0.28579588938447303,0.55593347311108,0.004222584125157,0.723176372422,0.276777683307,-0.517877429623,-0.20946774147299999,-0.38592409088999996,0.00045457356371900003,-0.00557172480064,-0.0135458339556,-0.201534715004,0.015396288239999998,0.455032395168,1,0,0.6789780340776849,0.01465402238061567,0.20017747457505153,-0.517422856059281,-0.21503946627363998,-0.39946992484559996,0.9999540557289999,1.147518116009857
1517,"['BFI:q4_7d:0171', 'SXS:BBH:1663']",3.594284942453351,"[0.340449990749, 0.450018045793, 0.522369922345]","[0.019333030164100002, -0.247402514192, -0.252598684696]",0.96262917301,"[0.197577640269, 0.140770992036, 0.771422845357]",,,,0.34862982661408404,0.5764876654825031,0.27148515086346103,0.7823155721839999,0.21765541260899998,0.340449990749,0.450018045793,0.522369922345,0.019333030164100002,-0.247402514192,-0.252598684696,0.197577640269,0.140770992036,0.771422845357,1,0,0.768955638194471,0.35410149052778356,0.17028510022565857,0.3597830209131,0.202615531601,0.269771237649,0.999970984793,0.7479382169641374
1518,"['BFI:q4_7d:0172', 'SXS:BBH:1664']",2.327250541371814,"[0.516013103602, -0.14886603265099999, 0.519772404228]","[0.23286728060999998, 0.41038221579899997, 0.0293467895406]",0.949870961519,"[0.16197863610000002, -0.112083164225, 0.796369557401]",,,,0.360760372662,0.5272379400433881,0.471643246862649,0.699498130496,0.300568468268,0.516013103602,-0.14886603265099999,0.519772404228,0.23286728060999998,0.41038221579899997,0.0293467895406,0.16197863610000002,-0.112083164225,0.796369557401,1,0,0.7473914442667727,0.47275994699121215,0.21021908004530712,0.748880384212,0.26151618314799996,0.5491191937686,1.000066598764,1.6647821440653474
1519,"['BFI:q4_7d:0173', 'SXS:BBH:1665']",2.489460481994947,"[-0.0545999445051, -0.5942675420719999, 0.307257583066]","[-0.716904529602, -0.257672619818, -0.183719169587]",0.958364651267,"[-0.0872948417409, -0.170819980019, 0.720066567131]",,,,0.15694237296746602,0.611876487939349,0.771160141707102,0.713377756932,0.286559181032,-0.0545999445051,-0.5942675420719999,0.307257583066,-0.716904529602,-0.257672619818,-0.183719169587,-0.0872948417409,-0.170819980019,0.720066567131,1,0,0.6712244690502694,0.7836453386841993,0.20445073113854983,-0.7715044741071,-0.85194016189,0.12353841347899999,0.999936937964,1.9554712589854986
1520,"['BFI:q4_7d:0174', 'SXS:BBH:1666']",2.32454486637176,"[-0.334181235142, -0.499543002276, 0.44703775066999996]","[-0.474874905542, 0.107224116976, -0.102952662263]",0.951854705894,"[-0.175415949326, -0.0815015209157, 0.766095165582]",,,,0.271452681556977,0.6246611899300071,0.494157379840487,0.699220041971,0.300798686266,-0.334181235142,-0.499543002276,0.44703775066999996,-0.474874905542,0.107224116976,-0.102952662263,-0.175415949326,-0.0815015209157,0.766095165582,1,0,0.7490414271374084,0.4975966618073776,0.21031659224399712,-0.809056140684,-0.39231888530000003,0.344085088407,1.0000187282369999,1.6617667523240955
1521,"['BFI:q4_7d:0175', 'SXS:BBH:1667']",2.4865455238291982,"[-0.5438633145039999, -0.0904697567121, 0.080163476433]","[-0.28075203797299997, 0.5411314116729999, 0.409505130206]",0.962107761615,"[-0.190562438945, 0.056611249238200004, 0.64864622077]",,,,0.168305051781686,0.555114120724536,0.56518072074005,0.713217360466,0.28683060640999997,-0.5438633145039999,-0.0904697567121,0.080163476433,-0.28075203797299997,0.5411314116729999,0.409505130206,-0.190562438945,0.056611249238200004,0.64864622077,1,0,0.5571339737411886,0.734397278855416,0.20455294400256177,-0.8246153524769999,0.45066165496089994,0.48966860663899997,1.000047966876,1.7934213235045449
1522,"['BFI:q4_7d:0176', 'SXS:BBH:1668']",3.426424031505992,"[0.384023560142, 0.127303326442, -0.662178252136]","[-0.426470007319, -0.6266200331499999, 0.0730572174067]",0.980453398677,"[0.08030035023320001, 0.060810769616700004, 0.257699411801]",,,,-0.494505525080742,0.39634907530797103,0.755287447246731,0.774130011772,0.225929425154,0.384023560142,0.127303326442,-0.662178252136,-0.426470007319,-0.6266200331499999,0.0730572174067,0.08030035023320001,0.060810769616700004,0.257699411801,1,0,0.7759898641536646,0.7614897833213423,0.17487795951962945,-0.04244644717699997,-0.49931670670799994,-0.5891210347293,1.000059436926,1.1895102896965364
